datestamp	timestamp	runtime	type	seqrun	sample	stage	elapsed	description	attributes
160822	12:10:11.11	25.325	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5537	mp_align	1295.368	Finished stage mp_align [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_align [2], stage:mp_align, title:Primal Aligner, author:Primal: Jason Ellul, Bpipe wrapper: Ken Doig, stgdesc:Perform alignment (primal aligner) on a pair of fastq files, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5537, commands:alignCustomAmplicon.pl -l /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5537/BAM/16M5537.bam.log -o /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5537/BAM/16M5537.bam /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M5537/16M5537*R1_001.fastq.gz /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M5537/16M5537*R2_001.fastq.gz /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta.primers, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5537, start:Mon Aug 22 11:48:28 AEST 2016, end:Mon Aug 22 12:10:04 AEST 2016, elapsed:1295.368]
160822	12:10:11.11	25.326	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5487	mp_normVcf	28.705	Finished stage mp_normVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [2], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5487, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5487/VCF/16M5487.Primal.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5487/VCF/16M5487.Primal.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5487, start:Mon Aug 22 12:09:35 AEST 2016, end:Mon Aug 22 12:10:03 AEST 2016, elapsed:28.705]
160822	12:10:16.16	25.418	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5548	mp_pileup	40.692	Finished stage mp_pileup [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_pileup [2], stage:mp_pileup, title:Samtools pileup, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Pileup for VarScan, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5548, commands:samtools mpileup -d 1000000 -B -f /data/reference/indexes/human/g1k_v37/picard/human_g1k_v37.fasta /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5548/BAM/16M5548.cnv.bam 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5548/VCF/16M5548.cnv.puerr > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5548/VCF/16M5548.cnv.pu, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5548, start:Mon Aug 22 12:09:35 AEST 2016, end:Mon Aug 22 12:10:15 AEST 2016, elapsed:40.692]
160822	12:10:16.16	25.418	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5491	mp_convertBedCoords	58.855	Finished stage mp_convertBedCoords [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_convertBedCoords [2], stage:mp_convertBedCoords, title:Convert to genomic coordinates, stgdesc:Convert the amplicon coordinates of a BAM file to genomic coordinates, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5491, commands:ConvertBedCoordsToGenome.pl -l /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5491/BAM/16M5491.cnv.bam.log /data/reference/indexes/human/g1k_v37/picard/human_g1k_v37.fasta /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5491/BAM/16M5491.bam /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5491/BAM/16M5491.cnv.bam, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5491, start:Mon Aug 22 12:09:14 AEST 2016, end:Mon Aug 22 12:10:13 AEST 2016, elapsed:58.855]
160822	12:10:16.16	25.418	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5511	mp_pileup	36.492	Finished stage mp_pileup [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_pileup [2], stage:mp_pileup, title:Samtools pileup, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Pileup for VarScan, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5511, commands:samtools mpileup -d 1000000 -B -f /data/reference/indexes/human/g1k_v37/picard/human_g1k_v37.fasta /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5511/BAM/16M5511.cnv.bam 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5511/VCF/16M5511.cnv.puerr > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5511/VCF/16M5511.cnv.pu, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5511, start:Mon Aug 22 12:09:35 AEST 2016, end:Mon Aug 22 12:10:11 AEST 2016, elapsed:36.492]
160822	12:10:16.16	25.418	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5487	mp_mergeVcfPM	null	Starting stage mp_mergeVcfPM [27:16M5487]	[type:STAGE_STARTED, desc:Starting stage mp_mergeVcfPM [27:16M5487], stage:mp_mergeVcfPM, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5487]
160822	12:10:16.16	25.418	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5497	mp_checkVcf	null	Starting stage mp_checkVcf [2]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [2], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5497]
160822	12:10:16.16	25.418	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5537	mp_convertBedCoords	null	Starting stage mp_convertBedCoords [2]	[type:STAGE_STARTED, desc:Starting stage mp_convertBedCoords [2], stage:mp_convertBedCoords, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5537]
160822	12:10:16.16	25.418	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5470	mp_forwardBam	0.001	Finished stage mp_forwardBam [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_forwardBam [2], stage:mp_forwardBam, title:Forward BAM file to next stage, author:Ken Doig, stgdesc:Explicitly forward the BAM file for subsequent BAM needy stages, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5470, start:Mon Aug 22 12:10:11 AEST 2016, end:Mon Aug 22 12:10:11 AEST 2016, elapsed:0.001]
160822	12:10:16.16	25.418	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5550	mp_convertBedCoords	null	Starting stage mp_convertBedCoords [2]	[type:STAGE_STARTED, desc:Starting stage mp_convertBedCoords [2], stage:mp_convertBedCoords, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5550]
160822	12:10:16.16	25.419	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5548	mp_varscan	null	Starting stage mp_varscan [2]	[type:STAGE_STARTED, desc:Starting stage mp_varscan [2], stage:mp_varscan, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5548]
160822	12:10:16.16	25.420	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5511	mp_varscan	null	Starting stage mp_varscan [2]	[type:STAGE_STARTED, desc:Starting stage mp_varscan [2], stage:mp_varscan, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5511]
160822	12:10:20.20	25.478	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5229	mp_normVcf	43.751	Finished stage mp_normVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [2], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5229, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5229/VCF/16M5229.Primal.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5229/VCF/16M5229.Primal.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5229, start:Mon Aug 22 12:09:35 AEST 2016, end:Mon Aug 22 12:10:18 AEST 2016, elapsed:43.751]
160822	12:10:20.20	25.478	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5446	mp_convertBedCoords	42.536	Finished stage mp_convertBedCoords [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_convertBedCoords [2], stage:mp_convertBedCoords, title:Convert to genomic coordinates, stgdesc:Convert the amplicon coordinates of a BAM file to genomic coordinates, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5446, commands:ConvertBedCoordsToGenome.pl -l /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5446/BAM/16M5446.cnv.bam.log /data/reference/indexes/human/g1k_v37/picard/human_g1k_v37.fasta /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5446/BAM/16M5446.bam /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5446/BAM/16M5446.cnv.bam, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5446, start:Mon Aug 22 12:09:34 AEST 2016, end:Mon Aug 22 12:10:17 AEST 2016, elapsed:42.536]
160822	12:10:20.20	25.478	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5470	mp_pileup	null	Starting stage mp_pileup [2]	[type:STAGE_STARTED, desc:Starting stage mp_pileup [2], stage:mp_pileup, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5470]
160822	12:10:20.20	25.479	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5491	mp_alignStats	null	Starting stage mp_alignStats [2]	[type:STAGE_STARTED, desc:Starting stage mp_alignStats [2], stage:mp_alignStats, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5491]
160822	12:10:26.26	25.580	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5560	mp_splitAllele	16.881	Finished stage mp_splitAllele [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [2], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5560, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5560/VCF/16M5560.Primal.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5560/VCF/16M5560.Primal.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5560, start:Mon Aug 22 12:10:06 AEST 2016, end:Mon Aug 22 12:10:23 AEST 2016, elapsed:16.881]
160822	12:10:26.26	25.580	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5229	mp_mergeVcfPM	null	Starting stage mp_mergeVcfPM [12:16M5229]	[type:STAGE_STARTED, desc:Starting stage mp_mergeVcfPM [12:16M5229], stage:mp_mergeVcfPM, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5229]
160822	12:10:26.26	25.580	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5446	mp_alignStats	null	Starting stage mp_alignStats [2]	[type:STAGE_STARTED, desc:Starting stage mp_alignStats [2], stage:mp_alignStats, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5446]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	12M2120	mp_varscan	55.769	Finished stage mp_varscan [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_varscan [2], stage:mp_varscan, title:VarScan Variant Caller, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Variant Calling for Amplicon Pipeline using an old version of VarScan2, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:12M2120, commands:echo 12M2120 > .12M2120.tmp ; varscan.sh mpileup2cns /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/12M2120/VCF/12M2120.cnv.pu --min-avg-qual 20 --vcf-sample-list .12M2120.tmp --min-var-freq 0.03 --min-freq-for-hom 0.85 --p-value 1e-04 --variants --strand-filter 0 --output-vcf 1 --min-coverage 100 --min-reads2 20 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/12M2120/VCF/12M2120.Primal.vserr | vs2vcf.pl > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/12M2120/VCF/12M2120.Primal.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:12M2120, start:Mon Aug 22 12:09:34 AEST 2016, end:Mon Aug 22 12:10:30 AEST 2016, elapsed:55.769]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5555	mp_pileup	43.181	Finished stage mp_pileup [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_pileup [2], stage:mp_pileup, title:Samtools pileup, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Pileup for VarScan, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5555, commands:samtools mpileup -d 1000000 -B -f /data/reference/indexes/human/g1k_v37/picard/human_g1k_v37.fasta /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5555/BAM/16M5555.cnv.bam 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5555/VCF/16M5555.cnv.puerr > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5555/VCF/16M5555.cnv.pu, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5555, start:Mon Aug 22 12:09:46 AEST 2016, end:Mon Aug 22 12:10:30 AEST 2016, elapsed:43.181]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5484	mp_checkVcf	23.237	Finished stage mp_checkVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [2], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5484, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5484/VCF/16M5484.Primal.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5484/VCF/16M5484.Primal.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5484, start:Mon Aug 22 12:10:06 AEST 2016, end:Mon Aug 22 12:10:29 AEST 2016, elapsed:23.237]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5414	mp_checkVcf	22.725	Finished stage mp_checkVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [2], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5414, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5414/VCF/16M5414.Primal.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5414/VCF/16M5414.Primal.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5414, start:Mon Aug 22 12:10:06 AEST 2016, end:Mon Aug 22 12:10:29 AEST 2016, elapsed:22.725]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5447	mp_mergeVcfPM	21.904	Finished stage mp_mergeVcfPM [19:16M5447]	[type:STAGE_COMPLETED, desc:Finished stage mp_mergeVcfPM [19:16M5447], stage:mp_mergeVcfPM, title:Merge a pair of VCFs (PM local), author:Ken Doig, stgdesc:Use VcfMerge to create a union of a pair of VCFs, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5447, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfMerge --output /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5447/VCF/16M5447.merge.vcf --labels Primal,Canary /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5447/VCF/16M5447.Primal.ma.nrm.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5447/CAN/16M5447.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5447, start:Mon Aug 22 12:10:06 AEST 2016, end:Mon Aug 22 12:10:28 AEST 2016, elapsed:21.904]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	12M5024	mp_checkVcf	21.44	Finished stage mp_checkVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [2], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:12M5024, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/12M5024/VCF/12M5024.Primal.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/12M5024/VCF/12M5024.Primal.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:12M5024, start:Mon Aug 22 12:10:06 AEST 2016, end:Mon Aug 22 12:10:28 AEST 2016, elapsed:21.44]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5486	mp_checkVcf	16.685	Finished stage mp_checkVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [2], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5486, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5486/VCF/16M5486.Primal.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5486/VCF/16M5486.Primal.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5486, start:Mon Aug 22 12:10:11 AEST 2016, end:Mon Aug 22 12:10:27 AEST 2016, elapsed:16.685]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5497	mp_checkVcf	10.79	Finished stage mp_checkVcf [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_checkVcf [2], stage:mp_checkVcf, title:Terminate branch of no variants, author:Ken Doig, stgdesc:Check a VCF and terminate branch with success if no variants, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5497, commands:numvar=`grep -v '#' /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5497/VCF/16M5497.Primal.vcf | wc -l`;                     [ -s /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5497/VCF/16M5497.Primal.vcf -a $numvar -gt 0 ], seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5497, start:Mon Aug 22 12:10:16 AEST 2016, end:Mon Aug 22 12:10:27 AEST 2016, elapsed:10.79]
160822	12:10:32.32	25.686	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5228	mp_alignStats	20.46	Finished stage mp_alignStats [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_alignStats [2], stage:mp_alignStats, title:Clean alignment stats, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Massage alignment stats into a TSV file, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5228, commands:/pathology/NGS/pa_uat/PathOSHome/bin/AlignStatsToTsv --sample 16M5228 --seqrun 160728_M00139_0032_000000000-ATRUV --panel Germline_v4-8_071013_with_off_target_manifest /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5228/BAM/16M5228_stats.csv /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5228/BAM/16M5228.stats.tsv, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5228, start:Mon Aug 22 12:10:06 AEST 2016, end:Mon Aug 22 12:10:27 AEST 2016, elapsed:20.46]
160822	12:10:32.32	25.686	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5560	mp_normVcf	null	Starting stage mp_normVcf [2]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [2], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5560]
160822	12:10:32.32	25.687	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5484	mp_splitAllele	null	Starting stage mp_splitAllele [2]	[type:STAGE_STARTED, desc:Starting stage mp_splitAllele [2], stage:mp_splitAllele, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5484]
160822	12:10:32.32	25.687	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5555	mp_varscan	null	Starting stage mp_varscan [2]	[type:STAGE_STARTED, desc:Starting stage mp_varscan [2], stage:mp_varscan, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5555]
160822	12:10:32.32	25.687	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5414	mp_splitAllele	null	Starting stage mp_splitAllele [2]	[type:STAGE_STARTED, desc:Starting stage mp_splitAllele [2], stage:mp_splitAllele, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5414]
160822	12:10:32.32	25.687	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	12M5024	mp_splitAllele	null	Starting stage mp_splitAllele [2]	[type:STAGE_STARTED, desc:Starting stage mp_splitAllele [2], stage:mp_splitAllele, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:12M5024]
160822	12:10:32.32	25.687	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5486	mp_splitAllele	null	Starting stage mp_splitAllele [2]	[type:STAGE_STARTED, desc:Starting stage mp_splitAllele [2], stage:mp_splitAllele, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5486]
160822	12:10:32.32	25.687	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5497	mp_splitAllele	null	Starting stage mp_splitAllele [2]	[type:STAGE_STARTED, desc:Starting stage mp_splitAllele [2], stage:mp_splitAllele, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5497]
160822	12:10:32.32	25.688	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5228	mp_forwardBam	null	Starting stage mp_forwardBam [2]	[type:STAGE_STARTED, desc:Starting stage mp_forwardBam [2], stage:mp_forwardBam, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5228]
160822	12:10:32.32	25.689	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5447	mp_checkVcf	null	Starting stage mp_checkVcf [19:16M5447]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [19:16M5447], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5447]
